laul_id,zanr_id,jrk,originaal
e000723650000,16,2,
e000723650000,27,3,
e000727430000,8,1,
e000727430000,27,2,
e000728360001,8,1,uk
e000728370000,8,1,uk
e000729820025,26,1,Ll/mngl
e000730860001,8,1,uk
e000731080000,20,1,Ul/rl
e000731820000,8,1,uk
e000734280000,19,1,Rmng
e000734330000,9,1,
e000736450000,8,1,
e000736450000,27,2,
e000739130005,22,1,Ul
e000739290009,22,1,Ul
e000739360006,19,1,Ul/rmngl
e000739420004,19,1,Rmngl
e000739480001,19,1,Rmngl
e000739560009,19,1,Rmngl
e000739680003,21,1,
e000739770001,19,1,
e000739770002,21,1,
e000739840007,19,1,Rmngl
e000739860005,19,1,Rmngl
e000740090011,20,1,Rl/ul
e000746440006,8,1,Uk/rl
e000746440006,27,2,Uk/rl
e000759930000,8,1,Uk/rl/ul
e000759930000,20,2,Uk/rl/ul
e000759950000,8,1,Uk/rl
e000759950000,27,2,Uk/rl
e000760740000,8,1,Uk/rl
e000760740000,27,2,Uk/rl
e000761990000,8,1,
e000761990000,20,2,
e000762060000,8,1,Uk/rl
e000762060000,27,2,Uk/rl
e000762140000,8,1,
e000762140000,27,2,
e000762610000,8,1,Uk/rl
e000762610000,27,2,Uk/rl
e000763130000,8,1,Mngl/uk
e000763130000,27,2,Mngl/uk
e000763290000,8,1,Uk/rl/ul
e000763290000,20,2,Uk/rl/ul
e000763510000,8,1,Uk/rl/ul
e000763510000,20,2,Uk/rl/ul
e000763840001,8,1,Uk/rl
e000763840001,27,2,Uk/rl
e000764160017,20,1,Rl/ul
e000764210000,8,1,Uk/rl
e000764210000,27,2,Uk/rl
e000764240001,8,1,Uk/rl
e000764240001,27,2,Uk/rl
e000766680001,8,1,Uk/rl
e000766680001,27,2,Uk/rl
e000767110001,8,1,Uk/rl
e000767110001,27,2,Uk/rl
e000767220002,8,1,Uk/rl
e000767220002,27,2,Uk/rl
e000767480000,8,1,Uk/rl
e000767480000,27,2,Uk/rl
e000769480021,8,1,Uk/rl
e000769480021,27,2,Uk/rl
e000772670005,8,1,
e000772670005,27,2,
e000772860001,8,1,Uk/rl
e000772860001,27,2,Uk/rl
e000774160004,19,2,
e000774170010,10,1,
e000774560001,11,1,
e000774560002,26,1,Mst/rl
e000774570012,26,1,Mst/rl
e000774570013,26,1,Mst/rl
e000774570014,26,1,Mst/rl
e000774570015,26,1,Mst/rl
e000774570016,26,1,Mst/rl
e000776830000,8,1,Uk/rl
e000776830000,27,2,Uk/rl
e000777020000,8,1,Uk/rl
e000777020000,27,2,Uk/rl
e000778060003,8,1,Uk/rl
e000778060003,27,2,Uk/rl
e000778800000,8,1,Uk/rl
e000778800000,27,2,Uk/rl
e000779710000,8,1,Uk/rl
e000779710000,27,2,Uk/rl
e000780550000,8,1,Uk/rmngl
e000780550000,19,2,Uk/rmngl
e000780970000,8,1,Uk/rmngl
e000780970000,19,2,Uk/rmngl
e000781150000,8,1,Uk/rl
e000781150000,27,2,Uk/rl
e000782450001,8,1,Uk/rl
e000782450001,27,2,Uk/rl
e000782740002,8,1,Uk/rl
e000782740002,27,2,Uk/rl
e000782840004,8,1,Uk/rl
e000782840004,27,2,Uk/rl
e000782910000,8,1,Uk/rl
e000782910000,27,2,Uk/rl
e000783600000,8,1,Uk/rl/ul
e000783600000,20,2,Uk/rl/ul
e000783690000,8,1,Uk/rl/ul
e000783690000,20,2,Uk/rl/ul
e000783950000,8,1,
e000783950000,27,2,
e000783990002,8,1,Uk/rl
e000783990002,27,2,Uk/rl
e000784080001,8,1,Uk/rl
e000784080001,27,2,Uk/rl
e000784190001,8,1,Uk/rl
e000784190001,27,2,Uk/rl
e000784270000,8,1,Uk/rl
e000784270000,27,2,Uk/rl
e000784300000,8,1,Uk/rl
e000784300000,27,2,Uk/rl
e000785380001,20,1,Ul/rl
e000785430001,22,1,Ul
e000785650001,22,1,Ul
e000786690000,8,1,Uk/rl
e000786690000,27,2,Uk/rl
e000786840000,8,1,Uk/rl
e000786840000,27,2,Uk/rl
e000786880001,8,1,Uk/rl
e000786880001,27,2,Uk/rl
e000787000000,8,1,Uk/rl
e000787000000,27,2,Uk/rl
e000787110000,8,1,Uk/rl
e000787110000,27,2,Uk/rl
e000787400000,8,1,Uk/rl
e000787400000,27,2,Uk/rl
e000787440002,8,1,Uk/rl
e000787440002,27,2,Uk/rl
e000787490000,8,1,Uk/rl
e000787490000,27,2,Uk/rl
e000787640000,8,1,Uk/rl
e000787640000,27,2,Uk/rl
e000787970000,8,1,Uk/rl/ul
e000787970000,20,2,Uk/rl/ul
e000788410000,8,1,Uk/rl
e000788410000,27,2,Uk/rl
e000788430000,8,1,Uk/rl
e000788430000,27,2,Uk/rl
e000788670000,8,1,Uk/rl
e000788670000,27,2,Uk/rl
e000788710002,8,1,Uk/ul
e000788710002,22,2,Uk/ul
e000788910000,8,1,Uk/rl
e000788910000,27,2,Uk/rl
e000788980000,8,1,Uk/rl
e000788980000,27,2,Uk/rl
e000789300000,8,1,Uk/rl/ul
e000789300000,20,2,Uk/rl/ul
e000789530000,8,1,Uk/rl
e000789530000,27,2,Uk/rl
e000789760000,19,1,Rmngl
e000789820000,8,1,Uk/rl
e000789820000,27,2,Uk/rl
e000789970000,8,1,Uk/rl
e000789970000,27,2,Uk/rl
e000790050000,8,1,Uk/rl
e000790050000,27,2,Uk/rl
e000790330001,8,1,Uk/rl
e000790330001,27,2,Uk/rl
e000790400002,19,1,Rmngl
e000790510000,8,1,Uk/rl/ul
e000790510000,20,2,Uk/rl/ul
e000790780003,8,1,Uk/rmngl
e000790780003,19,2,Uk/rmngl
e000790910000,8,1,Uk/rl
e000790910000,27,2,Uk/rl
e000790990000,8,1,Uk/rl
e000790990000,27,2,Uk/rl
e000791020000,8,1,Uk/rl
e000791020000,27,2,Uk/rl
e000791090000,8,1,Uk/rl
e000791090000,27,2,Uk/rl
e000791600000,8,1,Uk/rl
e000791600000,27,2,Uk/rl
e000791910000,8,1,Uk/rl
e000791910000,27,2,Uk/rl
e000792010000,8,1,Uk/rl
e000792010000,27,2,Uk/rl
e000792210000,8,1,Uk/rl
e000792210000,27,2,Uk/rl
e000792510000,20,1,Ul/rl
e000792830000,8,1,Uk/rl
e000792830000,27,2,Uk/rl
e000793100000,8,1,Uk/rl
e000793100000,27,2,Uk/rl
e000793170000,8,1,Uk/rl
e000793170000,27,2,Uk/rl
e000793230000,8,1,Uk/rl
e000793230000,27,2,Uk/rl
e000793390000,8,1,Uk/rl
e000793390000,27,2,Uk/rl
e000793540000,19,1,Rmngl
e000795480000,8,1,Uk/rl
e000795480000,27,2,Uk/rl
e000795530000,8,1,Uk/rl
e000795530000,27,2,Uk/rl
e000795560000,8,1,Uk/rl
e000795560000,27,2,Uk/rl
e000795590000,8,1,Uk/rl
e000795590000,27,2,Uk/rl
e000795630000,8,1,Uk/rl
e000795630000,27,2,Uk/rl
e000795770001,8,1,Uk/rl
e000795770001,27,2,Uk/rl
e000795840000,8,1,Uk/rl
e000795840000,27,2,Uk/rl
e000795920000,8,1,Uk/rl
e000795920000,27,2,Uk/rl
e000795960000,8,1,Uk/rl
e000795960000,27,2,Uk/rl
e000796020000,8,1,Uk/rl
e000796020000,27,2,Uk/rl
e000796070000,8,1,Uk/rl
e000796070000,27,2,Uk/rl
e000796110000,8,1,uk
e000796150000,20,1,Rl/ul
e000796220000,8,1,Uk/rl
e000796220000,27,2,Uk/rl
e000796250000,8,1,Uk/rl
e000796250000,27,2,Uk/rl
e000796300002,8,1,Uk/rl
e000796300002,27,2,Uk/rl
e000796320000,8,1,Uk/rl
e000796320000,27,2,Uk/rl
e000796380000,8,1,Uk/rl
e000796380000,27,2,Uk/rl
e000796430000,8,1,Uk/rl
e000796430000,27,2,Uk/rl
e000796470000,8,1,Uk/rl
e000796470000,27,2,Uk/rl
e000796530000,8,1,Uk/rl
e000796530000,27,2,Uk/rl
e000796610000,8,1,Uk/rl
e000796610000,27,2,Uk/rl
e000796640000,8,1,Uk/rl
e000796640000,27,2,Uk/rl
e000796670000,8,1,Uk/rl
e000796670000,27,2,Uk/rl
e000796730000,8,1,Uk/rl
e000796730000,27,2,Uk/rl
e000796810000,8,1,Uk/rl/ul
e000796810000,20,2,Uk/rl/ul
e000796830000,8,1,Uk/rl
e000796830000,27,2,Uk/rl
e000796850000,8,1,Uk/rl
e000796850000,27,2,Uk/rl
e000796910000,8,1,Uk/rl
e000796910000,27,2,Uk/rl
e000796950000,8,1,Uk/rl
e000796950000,27,2,Uk/rl
e000797020001,8,1,Uk/rl
e000797020001,27,2,Uk/rl
e000797060000,8,1,Uk/rl
e000797060000,27,2,Uk/rl
e000797080000,8,1,Uk/rl
e000797080000,27,2,Uk/rl
e000797100000,8,1,Uk/rl
e000797100000,27,2,Uk/rl
e000797140000,8,1,Uk/rl
e000797140000,27,2,Uk/rl
e000798240000,8,1,Uk/rl
e000798240000,27,2,Uk/rl
e000798800000,8,1,Uk/rl
e000798800000,27,2,Uk/rl
e000799020000,8,1,Uk/rl
e000799020000,27,2,Uk/rl
e000799060000,8,1,Uk/rl
e000799060000,27,2,Uk/rl
e000799250001,8,1,Uk/rl
e000799250001,27,2,Uk/rl
e000799580000,8,1,
e000799580000,27,2,
e000802250002,22,1,Ul
e000803540004,22,1,Ul
e000804430001,22,1,Ul
e000804430002,22,1,Ul
e000804470002,22,1,Ul
e000805550003,22,1,Ul
e000808390002,22,1,ul/ll
e000808390003,22,1,ul/ll
e000808400005,22,1,ul/ll
e000808400006,22,1,ul/ll
e000808570003,22,1,Ul
e000814920001,22,1,Ul
e000814960003,22,1,Ul
e000815200028,22,1,Ul
e000816340001,8,1,Uk/rl
e000816340001,27,2,Uk/rl
e000818850003,22,1,Ul
e000822410001,22,1,Ul
e000823070003,22,1,Ul
e000823200002,22,1,Ul
e000824240007,22,1,Ul
e000825570003,22,1,Ul
e000826570001,19,1,ul/Mngl
e000826750001,19,1,ul/Mngl
e000826770003,22,1,
e000827221933,19,1,Ul/rmngl
e000827320002,22,1,Ul
e000828100002,20,1,Rl/ul
e000828410001,22,1,Ul
e000829980000,22,1,Ul
e000830010003,22,1,Ul
e000834790003,22,1,Ul
e00083589000a,19,1,Ul/rmngl
e000838060000,22,1,Ul
e000838620001,22,1,ul/ll
e000838620002,22,1,ul/ll
e000839750001,22,1,ul/ll
e000839860002,22,1,Ul
e000839870003,22,1,Ul
e000839870004,22,1,Ul
e000839930001,22,1,Ul
e000839930002,22,1,Ul
e000839930003,22,1,Ul
e000839940004,22,1,Ul
e000840610342,8,1,Uk/rl
e000840610342,27,2,Uk/rl
e000843260003,10,1,lh
e000844160017,26,1,Lh/rl
e000844270001,26,1,Mst/rl
e000845150000,8,1,Uk/rl
e000845150000,27,2,Uk/rl
e000845730004,20,1,Rl/ul
e000846330001,20,1,Rl/ul
e000846780000,8,1,Uk/ul
e000846780000,22,2,Uk/ul
e000847180001,22,1,Ul
e000847410000,8,1,Uk/rl
e000847410000,27,2,Uk/rl
e000847450000,8,1,Uk/rl
e000847450000,27,2,Uk/rl
e000847490000,8,1,Uk/rl
e000847490000,27,2,Uk/rl
e000848040000,8,1,Uk/rl
e000848040000,27,2,Uk/rl
e000848450001,20,1,Rl/ul
e000848570000,8,1,Uk/rl
e000848570000,27,2,Uk/rl
e000848800000,8,1,
e000848800000,27,2,
e000848830000,8,1,Uk/rl
e000848830000,27,2,Uk/rl
e000848920000,8,1,Uk/rl/ul
e000848920000,20,2,Uk/rl/ul
e000848980001,20,1,Rl/ul
e000849160000,8,1,
e000849160000,27,2,
e000849270000,8,1,Uk/rl
e000849270000,27,2,Uk/rl
e000849380000,8,1,Uk/rl
e000849380000,27,2,Uk/rl
e000849990000,8,1,Uk/rl
e000849990000,27,2,Uk/rl
e000850360002,22,1,Ul
e000850510000,22,1,Ul
e000850560002,20,1,Rl/ul
e000850840000,20,1,Rl/ul
e000851930001,20,1,Rl/ul
e000852160001,20,1,Rl/ul
e000852240000,8,1,Uk/ul
e000852240000,22,2,Uk/ul
e000852480001,8,1,Uk/rl/ul
e000852480001,20,2,Uk/rl/ul
e000852500002,8,1,Uk/rl
e000852500002,27,2,Uk/rl
e000852830000,8,1,Uk/rl
e000852830000,27,2,Uk/rl
e000852910000,8,1,Uk/rl
e000852910000,27,2,Uk/rl
e000853580001,8,1,Uk/rl/ul
e000853580001,20,2,Uk/rl/ul
e000853780000,8,1,Uk/rl
e000853780000,27,2,Uk/rl
e000853940004,20,1,Rl/ul
e000854130007,8,1,Uk/rl/ul
e000854130007,20,2,Uk/rl/ul
e000854430000,8,1,Uk/rl
e000854430000,27,2,Uk/rl
e000854510000,8,1,Uk/rl
e000854510000,27,2,Uk/rl
e000854520000,8,1,Uk/rl
e000854520000,27,2,Uk/rl
e000860130000,8,1,Uk/rl/ul
e000860130000,20,2,Uk/rl/ul
e000862510005,8,1,Uk/rl
e000862510005,27,2,Uk/rl
e000862770002,8,1,Uk/rl
e000862770002,27,2,Uk/rl
e000862950002,8,1,Uk/rl
e000862950002,27,2,Uk/rl
e000863210001,8,1,Uk/rl
e000863210001,27,2,Uk/rl
e000864550001,8,1,Uk/rl
e000864550001,27,2,Uk/rl
e000864560002,8,1,Uk/rl
e000864560002,27,2,Uk/rl
e80IX00170045,22,1,Ul
e80IX00200049,22,1,
e80IX00210050,22,1,Ul
e80IX00220051,22,1,Ul
e80IX00230052,22,1,Ul
e80IX00280075,26,1,Lh/rl
e80IX00900320,20,1,Rl/ul
e80VI00900378,26,1,Lh/rl
e80VI00900379,26,1,Lh/rl
e8VII00030002,26,1,Lh/rl
e8VII00030003,26,1,Lh/rl
e8VII00030004,26,1,Lh/rl
e8VII00030005,26,1,Lh/rl
e8VII00050007,26,1,Lh/rl
e8XII00340095,22,1,Ul
e8XIII00430092,22,1,Ul
e8XIII00490130,22,1,Ul
ea00000340054,22,1,Ul
ea00001170001,22,1,Ul
ea00001170002,22,1,Ul
ea00001190000,22,1,Ul
ea00001210005,22,1,Ul
ea00002010008,22,1,Ul
ea00002050001,22,1,Ul
ea00002230268,22,1,Ul
ea00002290000,22,1,Ul
ea00002710031,22,1,Ul
ea00002730034,22,1,Ul
ea00004000007,22,1,Ul
ea00004080017,22,1,Ul
ea00004770002,22,1,Ul
ea00004810003,22,1,Ul
ea00004840000,22,1,Ul
ea00004870000,22,1,
ea00004910000,22,1,Ul
ea00004930498,22,1,Ul
ea00004950000,22,1,Ul
ea00004970000,22,1,
ea00005230000,22,1,
ea00005350000,22,1,
ea00005390000,22,1,Ul
ea00005410000,22,1,Ul
ea00006250011,22,1,Ul
ea00006390009,22,1,Ul
ea00006590001,10,1,lh
ea00006590002,10,1,lh
ea00006600002,10,1,
ea00006600003,10,1,lh
ea00006600004,10,1,lh
ea00006600005,10,1,lh
ea00006610003,10,1,lh
ea00006740008,20,1,Rl/ul
ea00006780013,22,1,Ul
ea00007010019,22,1,Ul
ea00007020020,22,1,Ul
ea00007040023,20,1,Rl/ul
ea00007350003,22,1,Ul
ea00007640006,22,1,Ul
ea00007930004,22,1,Ul
ea00007980008,22,1,Ul
ea00010671000,22,1,Ul
ekla199005001052,9,1,rl/ul/tl
eklaf43m134l5,7,1,kiri
eklaf43m134l9,7,1,kiri
eklaf43m1933,7,1,kiri
eklaf43m2111,2,1,andm rl
eklaf43m428,7,1,kiri
ekms40201580000,7,1,kiri
ekms40205080011,22,1,
ekms40306190000,7,1,
ekms40306320006,22,1,
ekms80101470006,22,1,
ekms80101500008,22,1,
ekms80102100077,22,1,
ekms80102110078,20,1,
ekms80104720000,7,1,kiri
ekms80206920000,10,1,
ekms80206920056,25,2,
ekms80206920056,27,1,
ekms80207370032,25,1,
ekms80207370032,27,2,
ekms80207410044,20,1,
ekms80207730010,22,1,
ekms80207790027,24,1,
ekms80207800030,4,1,
eks030001001a,22,1,
eks0400450004,22,1,
eks1900590000,7,1,kiri
eks2000010001,10,1,
eks2000010002,10,1,
eks2200130001,16,1,
eks2200130002,16,1,
eks4500010002,10,1,lh
eks4801390000,2,1,andm
eks4901020005,22,1,Ul
eks4901020006,22,1,Ul
eks4901040008,22,1,Ul
eks5000090009,22,1,Ul
eks5000240019,22,1,Ul
eks5000790064,22,1,Ul
eks5000980078,22,1,Ul
eks5001070085,22,1,Ul
eks5001530105,22,1,Ul
eks5001540106,22,1,Ul
eks5001560108,22,1,Ul
eks5100090000,22,1,Ul
ekse00150005,20,1,Rl/ul
ekse00150006,22,1,Ul
era100200770000,8,1,uk
era100301030017,8,1,uk
era100303910009,23,1,
era100307870002,22,1,
era100408050006,22,1,
era200100510008,19,1,
era200100960011,21,1,
era200101020034,21,1,
era200101020035,21,1,
era200101040044,10,1,
era200101230003,20,1,Rl/ul
era200101250002,20,1,Rl/ul
era200101320009,20,1,Rl/ul
era200102960001,10,1,lh
era200107900000,19,1,
era200108310011,20,1,Ul/rl
era200201290001,22,1,
era200201330002,22,1,
era200201370001,22,1,Ul
era200201370002,22,1,Ul
era200201410003,22,1,Ul
era200201490004,22,1,Ul
era200201530005,22,1,Ul
era200201710006,20,1,Ul/rl
era200300900003,10,1,
era200300990007,10,1,lh
era200300990008,10,1,
era200302590012,10,1,lh
era200302750000,10,1,lh
era200306940062,20,1,Rl/ul
era200307080064,20,1,Rl/ul
era200307100066,20,1,Rl/ul
era200400130003,20,1,Rl/ul
era200400410008,22,1,
era200403430000,22,1,
era200502320002,8,1,uk
era200503230002,20,1,
era200504590000,22,1,
era200504910000,10,1,lh
era20050491000a,10,1,lh
era200504920000,10,1,lh
era20050492000a,10,1,lh
era200504930000,10,1,lh
era20050493000a,10,1,lh
era200505710000,26,1,lh/ll
era200602860033,10,1,lh
era20060353000l,20,1,Rl/ul
era200603890005,19,1,Rmng
era200604010017,19,1,Rmng
era200604020018,19,1,Rmng
era200604040020,19,1,Rmng
era200604120030,19,1,Rmng
era200604500004,19,1,Rmng
era200604520005,19,1,Rmng
era200604530006,19,1,Rmng
era200605020002,19,1,Rmng
era200605440002,20,1,
era200605550011,20,1,Rl/ul
era200605950032,20,1,Rl/ul
era200606370025,20,1,Rl/ul
era200606880014,22,1,Ul
era200700560010,22,1,
era200700780001,10,1,lh
era200702130008,19,1,
era200702600024,20,1,
era200703250001,22,1,
era200703500001,22,1,
era200703590014,21,1,
era200703620017,19,1,
era200703680032,12,1,
era200703700038,9,1,
era200704130042,20,1,Rl/ul
era200705680002,10,1,lh
era200705690003,10,1,lh
era20080496000a,10,1,lh
era200804970000,10,1,lh
era200901170007,10,1,lh
era200901790001,13,1,muist
era200902110010,10,1,lh
era200902870005,10,1,lh
era200903000033,10,1,lh
era200903240002,22,1,Ul
era200903780014,10,1,lh
era201000400001,8,1,uk
era201001630005,20,1,Rl/ul
era201001930002,10,1,lh
era201002520008,10,1,lh
era201002870008,10,1,lh
era201003660009,22,1,Ul
era201005050000,20,1,
era20100655022a,10,1,lh
era20100657022b,10,1,lh
era201007150017,20,1,Rl/ul
era201100210002,22,1,
era201101160004,20,1,Rl/ul
era201102150002,20,1,Rl/ul
era201103030012,8,1,Uk/rl
era201103030012,27,2,Uk/rl
era201103350016,16,1,
era201104700058,22,1,Ul
era201105590001,22,1,
era201107720007,21,1,
era201107780011,20,1,
era201202090120,10,1,lh
era201202090121,10,1,lh
era201202090122,10,1,lh
era201202100123,10,1,lh
era201202100124,10,1,lh
era201400350010,22,1,
era201401010005,25,1,
era201401170057,10,1,lh
era201401170058,10,1,lh
era201401200066,10,1,lh
era201401200067,10,1,lh
era201401630003,10,1,lh
era201405080012,13,1,
era201405080012,27,2,
era201405160031,22,1,
era201405370001,22,1,
era201405410001,22,1,
era201405780009,22,1,
era201406090034,10,1,lh
era201406090035,10,1,lh
era201406090036,10,1,lh
era201406470003,16,1,
era201600710002,10,1,lh
era201601220016,10,1,lh
era201601270014,10,1,lh
era201601270015,10,1,lh
era201601330065,10,1,lh
era201602020024,8,1,rl/uk
era201602020024,27,2,rl/uk
era201602040025,8,1,rl/uk
era201602040025,27,2,rl/uk
era201602470008,20,1,
era201602480009,22,1,
era201602540017,20,1,Rl/ul
era201602680035,22,1,
era201602880001,20,1,Rl/ul
era201700480006,22,1,
era202302560000,7,1,
era202804260055,6,1,keel
era203105390001,21,1,
era204104450012,21,1,
era204104480030,21,1,
era205400520032,10,1,
era205400820032,5,1,
era205400820032,6,2,
era205401550161,20,1,
era205401550162,20,1,
era205403470381,21,1,
era205403810433,21,1,
era205403910455,20,1,
era210600840002,19,1,
era210802950008,19,1,
era210802950008,27,2,
era212202880003,20,1,
era212501350002,20,1,
era215600810008,22,1,
era217200800008,19,1,
era217200820009,23,1,
era217905360045,22,1,
era224902350014,24,1,
era224905140010,22,1,
era225002010000,8,1,
era225002010000,27,2,
era225002110000,16,1,
era225304390000,7,1,kiri
era225305710000,7,1,kiri
era226602400009,21,1,
era226602400010,21,1,
era226602410011,21,1,
era226602410012,21,1,
era226602430017,4,1,
era226602500042,20,1,
era226603340002,11,1,
erm0300690000,8,1,rl/uk
erm0300690000,27,2,rl/uk
erm050025000a,8,1,
erm050025000a,27,2,
erm100007000a,22,1,
erm1000090000,22,1,
erm1000140000,22,1,
erm1000400000,22,1,
erm1200150000,8,1,uk pulm/rl
erm1200150000,27,2,uk pulm/rl
erm1200170000,8,1,uk pulm/rl
erm1200170000,27,2,uk pulm/rl
erm13100010000,2,1,andm rl
erm13200110007,22,1,
erm13200130008,22,1,
erm13200290021,22,1,
erm14000010002,22,1,
erm14000040007,22,1,
erm14000050008,22,1,
erm14000060009,22,1,
erm14000060009,27,2,
erm1400010000,2,1,andm rl
erm14400510063,26,1,rl/ul/mngl
erm14500550000,5,1,j/rl
erm14500550000,27,2,j/rl
erm14500630000,5,1,j/rl
erm14500630000,27,2,j/rl
erm14600110003,5,1,j/rl
erm14600110003,27,2,j/rl
erm14601090037,10,1,rl/lh
erm14601090038,10,1,rl/lh
erm14800320044,26,1,rl/ul/mngl
erm15000770023,8,1,rl/uk
erm15000770023,27,2,rl/uk
erm15100030000,2,1,andm rl
erm15101070002,8,1,uk/ns
erm15101070002,27,2,uk/ns
erm15101130005,8,1,ns/uk
erm15101130005,27,2,ns/uk
erm15400590028,22,1,
erm210035000a,9,1,rl/ul/tl
erm2102570000,2,1,andm
erm2200180000,2,1,andm
erm3000310000,2,1,andm
erm3100010000,2,1,andm
erm3700340019,19,1,
erm3700380021,19,1,
erm3700400022,19,1,
erm3700420023,19,1,
erm3700440024,19,1,
erm3700460025,19,1,
erm3700480026,19,1,
erm3700490027,19,1,
erm3700510028,19,1,
erm3700530029,19,1,
erm3700550030,22,1,
erm4500390000,10,1,lh
erm4500470000,22,1,
erm6591370000,2,1,andm rl
erm8000050004,10,1,rl/lh
erm8000050005,10,1,rl/lh
erm8700010000,22,1,
erm9800140000,22,1,ul kirj
erm98002100IV,22,1,ul kirj
erm980022000V,22,1,ul kirj
estk0100250048,20,1,Rl/ul
estk0100560090,20,1,Rl/ul
estk0100590095,19,1,Rmngl
estk0100590096,19,1,Rmngl
estk0101050155,22,1,Ul
estk0101160179,22,1,Ul
estk0101200188,22,1,Ul
estk0101350000,8,1,Uk/rl
estk0101350000,27,2,Uk/rl
estk0200130016,22,1,Ul
estk0200870025,22,1,Ul
estk0201020120,22,1,Ul
estk0201090129,22,1,Ul
estk0201290150,22,1,Ul
estk0201400163,22,1,Ul
estk0201450166,22,1,Ul
estk0201470001,19,1,Rmngl
estk0201490003,19,1,Ul/rmngl
estk0201500004,19,1,Ul/rmngl
estk0300230005,20,1,Rl/ul
estk0400160013,25,1,rs
estk0401010003,22,1,Ul
estk0500670004,22,1,Ul
estk0600280020,22,1,Ul
estk0700420008,20,1,Rl/ul
estk0700930001,19,1,Rmngl
estk080086001a,20,1,Rl/ul
estk0801320002,19,1,Rmngl
estk0801350003,22,1,Ul
estk080135002a,22,1,Ul
estk0801360004,22,1,Ul
estk0801430001,20,1,
estk080189006a,22,1,Ul
estk0801910010,22,1,Ul
estk080227004a,19,1,Rmngl
estk0802290006,22,1,Ul
estk0802340001,19,1,Rmngl
estk0802360003,22,1,Ul
estk0802460003,22,1,Ul
estk0802530012,22,1,Ul
estk0802690006,19,1,Rmngl
estk0803230003,22,1,Ul
estk0803370017,22,1,
estk0803410025,22,1,Ul
estk0803420026,22,1,Ul
estk0803450031,20,1,Rl/ul
estk0803550008,22,1,Ul
estk0803590001,22,1,Ul
estk0803590002,20,1,Rl/ul
estk0900360009,22,1,Ul
estk0900420019,22,1,Ul
estk0900430020,22,1,Ul
estk0901940067,19,1,ul/Mngl
estk0902110082,19,1,ul/Mngl
estk0902160084,22,1,Ul
estk0902200087,22,1,Ul
estk0902930009,19,1,lk:rmngl
estk0902940010,19,1,ul/Mngl
estk0903110011,19,1,Ul/rmngl
estk0903150015,22,1,Ul
estk0903180018,20,1,Rl/ul
estk0903230022,22,1,Ul
estk0903860034,26,1,rl/rmngl
estk0903910040,22,1,Ul
estk0a00440015,22,1,Ul
estk1003620012,14,1,Mng
estk100371000a,19,1,ul/Mngl
estk100371000b,19,1,ul/Mngl
estk1003800003,19,1,ul/Mngl
estk1003830004,19,1,ul/Mngl
estk1003850001,19,1,ul/Mngl
estk1003860002,22,1,Ul
estk1003930000,22,1,Ul
estk1004150011,22,1,Ul
estk10a01890030,22,1,Ul
estk10a01900081,22,1,Ul
estk10a01910112,22,1,Ul
estk110064029a,10,1,lh
estk110064029b,10,1,lh
estk110064029c,10,1,lh
estk1100650030,10,1,lh
estk1100650031,10,1,lh
estk1100650032,10,1,lh
estk1100650033,10,1,lh
estk110065029d,10,1,lh
estk110065029e,10,1,lh
estk110065029f,10,1,lh
estk110065029g,10,1,lh
estk1100660033,10,1,lh
estk110066034a,10,1,lh
estk110066034b,10,1,lh
estk1401390005,22,1,Ul
estk1401680007,19,1,Ul/rmngl
estk1401780001,19,1,Ul/rmngl
estk1401790002,19,1,Ul/rmngl
estk1401820001,19,1,Ul/rmngl
estk1401930001,19,1,Ul/rmngl
estk1401940002,19,1,Ul/rmngl
estk1402020001,19,1,Ul/rmngl
estk1402030001,22,1,Ul
estk1501970131,22,1,Ul
estk1600130001,22,1,Ul
estk1600200003,22,1,Ul
estk1600390001,19,1,Ul/rmngl
estk1600390002,26,1,rl/ul/rmngl
estk1600420004,19,1,Ul/rmngl
estk1700740010,20,1,Rl/ul
estk1701050038,20,1,Rl/ul
estk1701450080,20,1,Rl/ul
estk1801260098,19,1,ul/Mngl
estk1900690056,10,1,lh
estk1900810068,22,1,Ul
estk1900840074,20,1,Rl/ul
estk2100400001,22,1,Ul
estk2100410002,22,1,Ul
estk2100410003,22,1,Ul
estk2100420004,22,1,Ul
estk2100420005,22,1,Ul
estk2100430006,22,1,Ul
estk2100430007,22,1,Ul
estk2100440010,22,1,Ul
estk2100440011,22,1,Ul
estk2100440012,22,1,Ul
estk2100440013,22,1,Ul
estk2100440014,22,1,Ul
estk2100440016,22,1,Ul
estk2100470017,22,1,Ul
estk2100470018,22,1,Ul
estk2100480019,22,1,Ul
estk2100490020,22,1,Ul
estk2100490021,22,1,Ul
estk2100500022,22,1,Ul
estk2100500023,22,1,Ul
estk2100510024,22,1,Ul
estk2100550025,22,1,Ul
estk2100560026,22,1,Ul
estk2100560027,22,1,Ul
estk2100570028,22,1,Ul
estk2100570029,22,1,
estk2100570030,22,1,Ul
estk2100570031,22,1,Ul
estk2100570032,22,1,Ul
estk2100590033,19,1,ul/rmng
estk2100600034,22,1,Ul
estk2100600035,22,1,Ul
estk2100620001,22,1,Ul
estk2100630002,22,1,Ul
estk2200860012,24,1,Vl
estk2300030002,22,1,Ul
estk2300460036,10,1,lh
estk230048038a,10,1,
estk230048038b,10,1,
estk2301140001,10,1,lh
estk2400580004,22,1,Ul
estk2400750001,22,1,Ul
